MemberID,DepartmentID,FirstName,LastName,Email,Phone,DateOfBirth,Gender,Emergency Contacts,JoiningDate
304,,Adriana,Patel,adriana3@adventure-works.com,1 (11) 500 555-0125,,,,9/13/2013
305,,Adriana,Perez,adriana22@adventure-works.com,250-555-0118,,,,11/22/2013
306,,Adriana,Prasad,adriana10@adventure-works.com,1 (11) 500 555-0182,,,,12/8/2013
307,,Adriana,Raman,adriana13@adventure-works.com,1 (11) 500 555-0164,,,,12/21/2013
308,,Adriana,Rana,adriana12@adventure-works.com,1 (11) 500 555-0117,,,,11/13/2013
309,,Adriana,Rodriguez,adriana20@adventure-works.com,1 (11) 500 555-0189,,,,12/21/2013
310,,Adriana,Sai,adriana6@adventure-works.com,1 (11) 500 555-0150,,,,7/6/2012
311,,Adriana,Sanchez,adriana21@adventure-works.com,1 (11) 500 555-0127,,,,8/31/2013
312,,Adriana,Sara,adriana11@adventure-works.com,1 (11) 500 555-0195,,,,6/30/2013
313,,Adriana,Smith,adriana9@adventure-works.com,1 (11) 500 555-0132,,,,4/4/2014
314,,Adriana,Subram,adriana14@adventure-works.com,1 (11) 500 555-0116,,,,12/21/2013
315,,Adriana,Suri,adriana0@adventure-works.com,1 (11) 500 555-0196,,,,1/6/2012
316,,Adriana,Vance,adriana4@adventure-works.com,1 (11) 500 555-0153,,,,9/1/2013
317,,Adrienne,Alvarez,adrienne4@adventure-works.com,1 (11) 500 555-0178,,,,8/4/2013
318,,Adrienne,Blanco,adrienne12@adventure-works.com,1 (11) 500 555-0198,,,,12/13/2013
319,,Adrienne,Dominguez,adrienne9@adventure-works.com,806-555-0198,,,,12/21/2013
320,,Adrienne,Gill,adrienne10@adventure-works.com,1 (11) 500 555-0151,,,,5/15/2014
321,,Adrienne,Gomez,adrienne1@adventure-works.com,1 (11) 500 555-0149,,,,6/15/2012
322,,Adrienne,Gutierrez,adrienne7@adventure-works.com,1 (11) 500 555-0110,,,,8/3/2013
323,,Adrienne,Hernandez,adrienne3@adventure-works.com,1 (11) 500 555-0125,,,,1/28/2014
324,,Adrienne,Jiménez,adrienne5@adventure-works.com,675-555-0149,,,,2/24/2014
325,9,Adrienne,Martin,adrienne0@adventure-works.com,1 (11) 500 555-0124,,,,3/18/2014
326,,Adrienne,Navarro,adrienne6@adventure-works.com,1 (11) 500 555-0123,,,,9/18/2013
327,,Adrienne,Ortega,adrienne17@adventure-works.com,1 (11) 500 555-0165,,,,8/30/2013
328,,Adrienne,Ramos,adrienne14@adventure-works.com,1 (11) 500 555-0145,,,,3/10/2014
329,,Adrienne,Ruiz,adrienne2@adventure-works.com,1 (11) 500 555-0127,,,,11/16/2011
330,,Adrienne,Sanz,adrienne16@adventure-works.com,1 (11) 500 555-0140,,,,11/10/2011
331,,Adrienne,Serrano,adrienne13@adventure-works.com,1 (11) 500 555-0186,,,,1/14/2014
332,,Adrienne,Suarez,adrienne15@adventure-works.com,1 (11) 500 555-0124,,,,12/21/2013
333,,Adrienne,Torres,adrienne8@adventure-works.com,1 (11) 500 555-0120,,,,6/19/2013
334,,Adrienne,Vazquez,adrienne11@adventure-works.com,439-555-0197,,,,10/6/2012
335,,Aidan,Alexander,aidan20@adventure-works.com,274-555-0118,,,,12/21/2013
336,,Aidan,Barnes,aidan3@adventure-works.com,688-555-0128,,,,2/8/2013
337,,Aidan,Bennett,aidan1@adventure-works.com,493-555-0174,,,,3/26/2013
338,,Aidan,Bryant,aidan19@adventure-works.com,969-555-0112,,,,12/21/2013
339,,Aidan,Butler,aidan15@adventure-works.com,470-555-0185,,,,2/10/2014
340,8,Aidan,Coleman,aidan6@adventure-works.com,181-555-0114,,,,7/30/2013
341,,Aidan,Delaney,aidan0@adventure-works.com,358-555-0188,,,,8/8/2011
342,,Aidan,Diaz,aidan23@adventure-works.com,342-555-0173,,,,12/21/2013
343,,Aidan,Flores,aidan13@adventure-works.com,417-555-0130,,,,12/8/2013
344,,Aidan,Foster,aidan17@adventure-works.com,1 (11) 500 555-0177,,,,4/29/2014
345,,Aidan,Gonzales,aidan18@adventure-works.com,603-555-0189,,,,5/12/2014
346,,Aidan,Griffin,aidan22@adventure-works.com,820-555-0132,,,,8/17/2013
347,,Aidan,Hayes,aidan24@adventure-works.com,744-555-0145,,,,1/15/2013
348,,Aidan,Henderson,aidan5@adventure-works.com,285-555-0116,,,,12/21/2013
349,,Aidan,Hughes,aidan12@adventure-works.com,810-555-0179,,,,12/21/2013
350,,Aidan,Jenkins,aidan7@adventure-works.com,162-555-0134,,,,7/3/2012
351,,Aidan,Long,aidan10@adventure-works.com,967-555-0155,,,,8/4/2013
352,4,Aidan,Patterson,aidan11@adventure-works.com,307-555-0173,,,,12/29/2013
353,4,Aidan,Perry,aidan8@adventure-works.com,932-555-0175,,,,8/24/2013
354,4,Aidan,Powell,aidan9@adventure-works.com,115-555-0190,,,,7/22/2013
355,4,Aidan,Ross,aidan4@adventure-works.com,154-555-0143,,,,8/6/2011
356,4,Aidan,Russell,aidan21@adventure-works.com,716-555-0122,,,,5/18/2013
357,4,Aidan,Simmons,aidan16@adventure-works.com,772-555-0192,,,,3/13/2014
358,4,Aidan,Washington,aidan14@adventure-works.com,1 (11) 500 555-0148,,,,11/3/2013
359,4,Aidan,Wood,aidan2@adventure-works.com,129-555-0157,,,,12/21/2013
360,4,Aimee,Chen,aimee2@adventure-works.com,1 (11) 500 555-0180,,,,2/16/2013
361,4,Aimee,Gao,aimee10@adventure-works.com,1 (11) 500 555-0111,,,,4/25/2012
362,4,Aimee,Guo,aimee12@adventure-works.com,1 (11) 500 555-0117,,,,11/10/2013
363,4,Aimee,He,aimee13@adventure-works.com,1 (11) 500 555-0161,,,,1/26/2014
364,4,Aimee,Hu,aimee15@adventure-works.com,1 (11) 500 555-0141,,,,6/1/2012
365,4,Aimee,Huang,aimee5@adventure-works.com,403-555-0189,,,,4/10/2014
366,4,Aimee,Li,aimee3@adventure-works.com,1 (11) 500 555-0168,,,,12/21/2013
367,4,Aimee,Liu,aimee4@adventure-works.com,317-555-0116,,,,2/22/2014
368,,Aimee,Lu,aimee8@adventure-works.com,322-555-0111,,,,12/26/2013
369,,Aimee,Ma,aimee11@adventure-works.com,1 (11) 500 555-0117,,,,1/9/2014
370,,Aimee,She,aimee17@adventure-works.com,137-555-0149,,,,10/28/2013
371,,Aimee,Sun,aimee9@adventure-works.com,1 (11) 500 555-0142,,,,1/27/2013
372,,Aimee,Wang,aimee1@adventure-works.com,1 (11) 500 555-0184,,,,11/27/2013
373,,Aimee,Wu,aimee6@adventure-works.com,1 (11) 500 555-0125,,,,9/17/2013
374,7,Aimee,Zeng,aimee16@adventure-works.com,1 (11) 500 555-0187,,,,7/1/2013
375,,Aimee,Zhang,aimee0@adventure-works.com,1 (11) 500 555-0176,,,,8/1/2013
376,,Aimee,Zheng,aimee14@adventure-works.com,1 (11) 500 555-0116,,,,3/23/2014
377,8,Aimee,Zhou,aimee7@adventure-works.com,1 (11) 500 555-0128,,,,7/19/2013
378,,Ajay,Manchepalli,ajay0@adventure-works.com,1 (11) 500 555-0174,,,,10/28/2013
379,,Ajay,Salanki,ajay2@adventure-works.com,548-555-0100,,,,9/13/2013
380,,Ajay,Solanki,ajay1@adventure-works.com,193-555-0100,,,,1/24/2014
381,,Ajay,Solanki,ajay3@adventure-works.com,477-555-0100,,,,9/4/2013
382,,Alan,Brewer,alan0@adventure-works.com,438-555-0172,3/29/1984,M,,9/8/2013
383,9,Alan,Brewer,alan1@adventure-works.com,494-555-0134,,,,12/21/2013
384,,Alan,Cai,alan25@adventure-works.com,1 (11) 500 555-0154,,,,2/1/2014
385,,Alan,Chen,alan6@adventure-works.com,1 (11) 500 555-0143,,,,7/1/2013
386,,Alan,Gao,alan18@adventure-works.com,1 (11) 500 555-0125,,,,4/8/2014
387,8,Alan,Guo,alan21@adventure-works.com,1 (11) 500 555-0126,,,,2/20/2014
388,,Alan,He,alan22@adventure-works.com,1 (11) 500 555-0116,,,,3/11/2014
389,,Alan,Hu,alan24@adventure-works.com,723-555-0187,,,,10/13/2012
390,,Alan,Huang,alan10@adventure-works.com,1 (11) 500 555-0122,,,,9/13/2013
391,,Alan,Li,alan7@adventure-works.com,1 (11) 500 555-0173,,,,11/22/2013
392,7,Alan,Liang,alan20@adventure-works.com,1 (11) 500 555-0161,,,,12/8/2013
393,,Alan,Lin,alan11@adventure-works.com,1 (11) 500 555-0139,,,,12/21/2013
394,,Alan,Liu,alan8@adventure-works.com,1 (11) 500 555-0111,,,,11/13/2013
395,,Alan,Lu,alan14@adventure-works.com,1 (11) 500 555-0140,,,,12/21/2013
396,,Alan,Ma,alan19@adventure-works.com,1 (11) 500 555-0115,,,,7/6/2012
397,,Alan,Monitor,alan2@adventure-works.com,142-555-0100,,,,8/31/2013
398,,Alan,She,alan27@adventure-works.com,1 (11) 500 555-0110,,,,6/30/2013
399,,Alan,Shen,alan3@adventure-works.com,484-555-0100,,,,4/4/2014
400,,Alan,Shen,alan5@adventure-works.com,117-555-0100,,,,12/21/2013
401,9,Alan,Steiner,alan4@adventure-works.com,792-555-0194,,,,1/6/2012
402,,Alan,Sun,alan16@adventure-works.com,1 (11) 500 555-0153,,,,9/1/2013
403,,Alan,Wang,alan29@adventure-works.com,1 (11) 500 555-0173,,,,8/4/2013
404,,Alan,Xu,alan15@adventure-works.com,1 (11) 500 555-0147,,,,12/13/2013
405,,Alan,Yang,alan9@adventure-works.com,1 (11) 500 555-0143,,,,12/21/2013
406,,Alan,Ye,alan13@adventure-works.com,321-555-0126,,,,5/15/2014
407,8,Alan,Zeng,alan26@adventure-works.com,1 (11) 500 555-0117,,,,6/15/2012
408,,Alan,Zhang,alan28@adventure-works.com,1 (11) 500 555-0170,,,,8/3/2013
409,,Alan,Zheng,alan23@adventure-works.com,1 (11) 500 555-0135,,,,1/28/2014
410,,Alan,Zhou,alan12@adventure-works.com,1 (11) 500 555-0128,,,,2/24/2014
411,,Alan,Zhu,alan17@adventure-works.com,1 (11) 500 555-0115,,,,3/18/2014
412,,Albert,Alonso,albert10@adventure-works.com,1 (11) 500 555-0163,,,,9/18/2013
413,,Albert,Alvarez,albert7@adventure-works.com,1 (11) 500 555-0114,,,,8/30/2013
414,,Albert,Blanco,albert15@adventure-works.com,1 (11) 500 555-0130,,,,3/10/2014
415,5,Albert,Cabello,albert2@adventure-works.com,1 (11) 500 555-0158,,,,11/16/2011
416,5,Albert,Castro,albert18@adventure-works.com,322-555-0132,,,,11/10/2011
417,5,Albert,Diaz,albert5@adventure-works.com,744-555-0110,,,,1/14/2014
418,,Albert,Dominguez,albert13@adventure-works.com,1 (11) 500 555-0155,,,,12/21/2013
419,,Albert,Gomez,albert4@adventure-works.com,1 (11) 500 555-0177,,,,6/19/2013
420,,Albert,Hernandez,albert6@adventure-works.com,1 (11) 500 555-0195,,,,10/6/2012
421,8,Albert,Jiménez,albert8@adventure-works.com,1 (11) 500 555-0192,,,,12/21/2013
422,,Albert,Martin,albert3@adventure-works.com,1 (11) 500 555-0116,,,,2/8/2013
423,8,Albert,Moreno,albert9@adventure-works.com,1 (11) 500 555-0171,,,,3/26/2013
424,8,Albert,Mungin,albert0@adventure-works.com,439-555-0100,,,,12/21/2013
425,,Albert,Navarro,albert12@adventure-works.com,1 (11) 500 555-0190,,,,2/10/2014
426,8,Albert,Ortega,albert22@adventure-works.com,645-555-0128,,,,7/30/2013
427,,Albert,Ramos,albert17@adventure-works.com,1 (11) 500 555-0145,,,,8/8/2011
428,,Albert,Rhodes,albert1@adventure-works.com,504-555-0100,,,,12/21/2013
429,,Albert,Romero,albert11@adventure-works.com,444-555-0178,,,,12/8/2013
430,,Albert,Rubio,albert21@adventure-works.com,1 (11) 500 555-0194,,,,4/29/2014
431,9,Albert,Sanz,albert20@adventure-works.com,1 (11) 500 555-0118,,,,5/12/2014
432,,Albert,Serrano,albert16@adventure-works.com,813-555-0171,,,,8/17/2013
433,,Albert,Suarez,albert19@adventure-works.com,1 (11) 500 555-0117,,,,1/15/2013
434,,Albert,Vazquez,albert14@adventure-works.com,138-555-0137,,,,12/21/2013
435,,Alberto,Alonso,alberto9@adventure-works.com,875-555-0149,,,,12/21/2013
436,,Alberto,Alvarez,alberto6@adventure-works.com,422-555-0169,,,,7/3/2012
437,,Alberto,Baltazar,alberto0@adventure-works.com,780-555-0114,,,,8/4/2013
438,,Alberto,Blanco,alberto15@adventure-works.com,1 (11) 500 555-0126,,,,12/29/2013
439,,Alberto,Diaz,alberto4@adventure-works.com,1 (11) 500 555-0161,,,,8/24/2013
440,,Alberto,Dominguez,alberto13@adventure-works.com,985-555-0125,,,,7/22/2013
441,,Alberto,Gill,alberto14@adventure-works.com,1 (11) 500 555-0140,,,,8/6/2011
442,,Alberto,Gomez,alberto2@adventure-works.com,837-555-0140,,,,5/18/2013
443,4,Alberto,Gutierrez,alberto12@adventure-works.com,1 (11) 500 555-0128,,,,3/13/2014
444,4,Alberto,Hernandez,alberto5@adventure-works.com,1 (11) 500 555-0119,,,,11/3/2013
445,4,Alberto,Jiménez,alberto7@adventure-works.com,1 (11) 500 555-0182,,,,12/21/2013
446,4,Alberto,Martin,alberto1@adventure-works.com,1 (11) 500 555-0187,,,,2/16/2013
447,4,Alberto,Muñoz,alberto8@adventure-works.com,1 (11) 500 555-0148,,,,4/25/2012
448,4,Alberto,Navarro,alberto11@adventure-works.com,535-555-0131,,,,11/10/2013
449,4,Alberto,Ortega,alberto21@adventure-works.com,1 (11) 500 555-0113,,,,1/26/2014
450,4,Alberto,Ramos,alberto17@adventure-works.com,1 (11) 500 555-0156,,,,6/1/2012
451,4,Alberto,Romero,alberto10@adventure-works.com,1 (11) 500 555-0133,,,,4/10/2014
452,4,Alberto,Rowe,alberto20@adventure-works.com,1 (11) 500 555-0191,,,,12/21/2013
453,4,Alberto,Ruiz,alberto3@adventure-works.com,1 (11) 500 555-0161,,,,2/22/2014
454,4,Alberto,Sanz,alberto19@adventure-works.com,1 (11) 500 555-0192,,,,12/26/2013
455,4,Alberto,Serrano,alberto16@adventure-works.com,1 (11) 500 555-0112,,,,1/9/2014
456,4,Alberto,Suarez,alberto18@adventure-works.com,1 (11) 500 555-0182,,,,10/28/2013
457,4,Aldeen,Gallagher,aldeen0@adventure-works.com,653-555-0170,,,,1/27/2013
458,4,Alejandro,Anand,alejandro47@adventure-works.com,1 (11) 500 555-0192,,,,11/27/2013
459,,Alejandro,Andersen,alejandro38@adventure-works.com,1 (11) 500 555-0116,,,,9/17/2013
460,,Alejandro,Beck,alejandro45@adventure-works.com,1 (11) 500 555-0178,,,,7/1/2013
461,,Alejandro,Cai,alejandro24@adventure-works.com,991-555-0152,,,,8/1/2013
462,,Alejandro,Chander,alejandro40@adventure-works.com,1 (11) 500 555-0130,,,,3/23/2014
463,,Alejandro,Chavez,alejandro39@adventure-works.com,1 (11) 500 555-0156,,,,7/19/2013
464,,Alejandro,Chen,alejandro4@adventure-works.com,1 (11) 500 555-0146,,,,10/28/2013
465,,Alejandro,Deng,alejandro27@adventure-works.com,735-555-0140,,,,9/13/2013
466,2,Alejandro,Gao,alejandro18@adventure-works.com,1 (11) 500 555-0128,,,,1/24/2014
467,,Alejandro,Goel,alejandro44@adventure-works.com,1 (11) 500 555-0117,,,,9/4/2013
468,,Alejandro,Guo,alejandro21@adventure-works.com,1 (11) 500 555-0181,,,,9/8/2013
469,,Alejandro,Hu,alejandro23@adventure-works.com,1 (11) 500 555-0196,,,,12/21/2013
470,,Alejandro,Huang,alejandro8@adventure-works.com,1 (11) 500 555-0112,,,,2/1/2014
471,,Alejandro,Kumar,alejandro34@adventure-works.com,1 (11) 500 555-0133,,,,7/1/2013
472,,Alejandro,Lal,alejandro35@adventure-works.com,1 (11) 500 555-0117,,,,4/8/2014
473,,Alejandro,Li,alejandro5@adventure-works.com,1 (11) 500 555-0150,,,,2/20/2014
474,,Alejandro,Liang,alejandro20@adventure-works.com,1 (11) 500 555-0140,,,,3/11/2014
475,,Alejandro,Lin,alejandro10@adventure-works.com,1 (11) 500 555-0155,,,,10/13/2012
476,,Alejandro,Liu,alejandro6@adventure-works.com,1 (11) 500 555-0111,,,,9/13/2013
477,,Alejandro,Lu,alejandro14@adventure-works.com,217-555-0115,,,,11/22/2013
478,,Alejandro,Luo,alejandro32@adventure-works.com,1 (11) 500 555-0124,,,,12/8/2013
479,,Alejandro,Ma,alejandro19@adventure-works.com,1 (11) 500 555-0117,,,,12/21/2013
480,,Alejandro,McGuel,alejandro0@adventure-works.com,668-555-0130,12/5/1988,M,,11/13/2013
481,2,Alejandro,McGuel,alejandro1@adventure-works.com,378-555-0157,,,,12/21/2013
482,,Alejandro,Nara,alejandro41@adventure-works.com,1 (11) 500 555-0110,,,,7/6/2012
483,,Alejandro,Nath,alejandro43@adventure-works.com,1 (11) 500 555-0157,,,,8/31/2013
484,,Alejandro,Rai,alejandro42@adventure-works.com,1 (11) 500 555-0116,,,,6/30/2013
485,,Alejandro,Raji,alejandro46@adventure-works.com,1 (11) 500 555-0182,,,,4/4/2014
486,,Alejandro,Shan,alejandro37@adventure-works.com,185-555-0163,,,,12/21/2013
487,,Alejandro,Sharma,alejandro36@adventure-works.com,922-555-0153,,,,1/6/2012
488,,Alejandro,She,alejandro26@adventure-works.com,1 (11) 500 555-0159,,,,9/1/2013
489,,Alejandro,Shen,alejandro28@adventure-works.com,1 (11) 500 555-0185,,,,8/4/2013
490,,Alejandro,Sun,alejandro16@adventure-works.com,1 (11) 500 555-0157,,,,12/13/2013
491,5,Alejandro,Tang,alejandro30@adventure-works.com,1 (11) 500 555-0124,,,,12/21/2013
492,5,Alejandro,Wang,alejandro3@adventure-works.com,1 (11) 500 555-0175,,,,5/15/2014
493,5,Alejandro,Wu,alejandro9@adventure-works.com,284-555-0143,,,,6/15/2012
494,,Alejandro,Xie,alejandro29@adventure-works.com,1 (11) 500 555-0137,,,,8/3/2013
495,,Alejandro,Xu,alejandro15@adventure-works.com,1 (11) 500 555-0175,,,,1/28/2014
496,,Alejandro,Xu,alejandro31@adventure-works.com,993-555-0143,,,,2/24/2014
497,,Alejandro,Yang,alejandro7@adventure-works.com,1 (11) 500 555-0126,,,,3/18/2014
498,,Alejandro,Ye,alejandro12@adventure-works.com,1 (11) 500 555-0199,,,,9/18/2013
499,,Alejandro,Yuan,alejandro33@adventure-works.com,126-555-0196,,,,8/30/2013
500,5,Alejandro,Zeng,alejandro25@adventure-works.com,1 (11) 500 555-0124,,,,3/10/2014
501,5,Alejandro,Zhang,alejandro2@adventure-works.com,1 (11) 500 555-0184,,,,11/16/2011
502,5,Alejandro,Zhao,alejandro13@adventure-works.com,1 (11) 500 555-0115,,,,11/10/2011
503,,Alejandro,Zheng,alejandro22@adventure-works.com,1 (11) 500 555-0134,,,,1/14/2014
504,,Alejandro,Zhou,alejandro11@adventure-works.com,1 (11) 500 555-0144,,,,12/21/2013
505,,Alejandro,Zhu,alejandro17@adventure-works.com,1 (11) 500 555-0164,,,,6/19/2013
506,,Alex,Adams,alex43@adventure-works.com,346-555-0124,,,,10/6/2012
507,,Alex,Allen,alex46@adventure-works.com,673-555-0180,,,,12/21/2013
508,2,Alex,Bailey,alex20@adventure-works.com,626-555-0166,,,,2/8/2013
509,,Alex,Baker,alex36@adventure-works.com,778-555-0178,,,,3/26/2013
510,,Alex,Bell,alex18@adventure-works.com,582-555-0181,,,,12/21/2013
511,,Alex,Brooks,alex4@adventure-works.com,488-555-0151,,,,2/10/2014
512,2,Alex,Campbell,alex35@adventure-works.com,376-555-0156,,,,7/30/2013
513,,Alex,Carter,alex39@adventure-works.com,716-555-0163,,,,8/8/2011
514,,Alex,Collins,alex29@adventure-works.com,433-555-0193,,,,12/21/2013
515,,Alex,Cook,alex25@adventure-works.com,628-555-0114,,,,12/8/2013
516,2,Alex,Cooper,alex12@adventure-works.com,1 (11) 500 555-0166,,,,4/29/2014
517,,Alex,Cox,alex14@adventure-works.com,222-555-0195,,,,5/12/2014
518,,Alex,Edwards,alex28@adventure-works.com,155-555-0116,,,,8/17/2013
519,,Alex,Evans,alex27@adventure-works.com,948-555-0138,,,,1/15/2013
520,,Alex,Gonzalez,alex37@adventure-works.com,174-555-0195,,,,12/21/2013
521,,Alex,Gray,alex9@adventure-works.com,909-555-0170,,,,12/21/2013
522,,Alex,Green,alex45@adventure-works.com,1 (11) 500 555-0176,,,,7/3/2012
523,,Alex,Hankin,alex2@adventure-works.com,786-555-0100,,,,8/4/2013
524,,Alex,Hernandez,alex49@adventure-works.com,581-555-0137,,,,12/29/2013
525,,Alex,Hill,alex42@adventure-works.com,1 (11) 500 555-0124,,,,8/24/2013
526,,Alex,Howard,alex15@adventure-works.com,809-555-0195,,,,7/22/2013
527,,Alex,James,alex11@adventure-works.com,131-555-0195,,,,8/6/2011
528,,Alex,Kelly,alex5@adventure-works.com,654-555-0176,,,,5/18/2013
529,,Alex,King,alex48@adventure-works.com,140-555-0122,,,,3/13/2014
530,,Alex,Lopez,alex41@adventure-works.com,422-555-0151,,,,11/3/2013
531,,Alex,Mitchell,alex40@adventure-works.com,158-555-0175,,,,12/21/2013
532,,Alex,Morgan,alex17@adventure-works.com,136-555-0132,,,,2/16/2013
533,,Alex,Morris,alex22@adventure-works.com,552-555-0199,,,,4/25/2012
534,,Alex,Murphy,alex19@adventure-works.com,413-555-0110,,,,11/10/2013
535,5,Alex,Nayberg,alex0@adventure-works.com,819-555-0198,4/13/1990,M,,1/26/2014
536,5,Alex,Nayberg,alex1@adventure-works.com,134-555-0100,,,,6/1/2012
537,5,Alex,Nelson,alex38@adventure-works.com,1 (11) 500 555-0161,,,,4/10/2014
538,,Alex,Parker,alex26@adventure-works.com,613-555-0123,,,,12/21/2013
539,,Alex,Perez,alex31@adventure-works.com,698-555-0174,,,,2/22/2014
540,,Alex,Peterson,alex8@adventure-works.com,670-555-0124,,,,12/26/2013
541,,Alex,Phillips,alex34@adventure-works.com,382-555-0119,,,,1/9/2014
542,,Alex,Ramirez,alex10@adventure-works.com,402-555-0173,,,,10/28/2013
543,,Alex,Reed,alex24@adventure-works.com,164-555-0151,,,,1/27/2013
544,2,Alex,Richardson,alex13@adventure-works.com,812-555-0128,,,,11/27/2013
545,,Alex,Roberts,alex32@adventure-works.com,780-555-0125,,,,9/17/2013
546,,Alex,Rogers,alex23@adventure-works.com,639-555-0134,,,,7/1/2013
547,,Alex,Sanchez,alex21@adventure-works.com,793-555-0179,,,,8/1/2013
548,,Alex,Sanders,alex6@adventure-works.com,772-555-0161,,,,3/23/2014
549,,Alex,Scott,alex44@adventure-works.com,1 (11) 500 555-0184,,,,7/19/2013
550,,Alex,Stewart,alex30@adventure-works.com,448-555-0151,,,,10/28/2013
551,,Alex,Torres,alex7@adventure-works.com,438-555-0146,,,,9/13/2013
552,7,Alex,Turner,alex33@adventure-works.com,668-555-0160,,,,1/24/2014
553,,Alex,Ward,alex16@adventure-works.com,1 (11) 500 555-0117,,,,9/4/2013
554,,Alex,Watson,alex3@adventure-works.com,137-555-0122,,,,9/8/2013
555,,Alex,Wright,alex50@adventure-works.com,150-555-0169,,,,12/21/2013
556,,Alex,Young,alex47@adventure-works.com,376-555-0141,,,,2/1/2014
557,,Alexa,Bailey,alexa14@adventure-works.com,901-555-0158,,,,7/1/2013
558,,Alexa,Bell,alexa12@adventure-works.com,172-555-0127,,,,4/8/2014
559,,Alexa,Brooks,alexa1@adventure-works.com,593-555-0198,,,,2/20/2014
560,,Alexa,Cook,alexa20@adventure-works.com,666-555-0153,,,,3/11/2014
561,,Alexa,Cooper,alexa16@adventure-works.com,493-555-0133,,,,10/13/2012
562,,Alexa,Cox,alexa8@adventure-works.com,327-555-0116,,,,9/13/2013
563,,Alexa,Gray,alexa5@adventure-works.com,629-555-0130,,,,11/22/2013
564,5,Alexa,Howard,alexa9@adventure-works.com,769-555-0136,,,,12/8/2013
565,5,Alexa,James,alexa6@adventure-works.com,897-555-0196,,,,12/21/2013
566,5,Alexa,Kelly,alexa2@adventure-works.com,1 (11) 500 555-0184,,,,11/13/2013
567,5,Alexa,Morris,alexa17@adventure-works.com,1 (11) 500 555-0168,,,,12/21/2013
568,5,Alexa,Murphy,alexa13@adventure-works.com,1 (11) 500 555-0114,,,,7/6/2012
569,5,Alexa,Peterson,alexa4@adventure-works.com,1 (11) 500 555-0188,,,,8/31/2013
570,5,Alexa,Reed,alexa19@adventure-works.com,154-555-0154,,,,6/30/2013
571,5,Alexa,Richardson,alexa7@adventure-works.com,764-555-0166,,,,4/4/2014
572,,Alexa,Rivera,alexa15@adventure-works.com,502-555-0111,,,,12/21/2013
573,,Alexa,Rogers,alexa18@adventure-works.com,489-555-0118,,,,1/6/2012
574,,Alexa,Sanchez,alexa22@adventure-works.com,791-555-0178,,,,9/1/2013
